Total_disabled_population_Persons,Total_disabled_population_Males,Total_disabled_population_Females,Main_worker_Persons,Main_worker_Males,Main_worker_Females,Marginal_worker_Less_than_3_months_Persons,Marginal_worker_Less_than_3_months_Males,Marginal_worker_Less_than_3months_Females,Marginal_worker_3to6_months_Persons,Marginal_worker_3to6_months_Males,Marginal_worker_3to6_months_Females,Non_worker_Persons,Non_worker_Males,Non_worker_Females,cluster
0.00026679103,0.0002866847,0.00024157815,0.0001883412,0.00017054426,0.00025244668,0.0004306099,0.00041994086,0.00044425216,0.0002628289,0.0002709541,0.0002512431,0.00029372124,0.00036383077,0.00023310074,0
0.026757604,0.025949,0.027782416,0.0019627588,0.0015294087,0.0035237076,0.006523571,0.006253795,0.0068685245,0.007067842,0.0067112045,0.0075763753,0.0401039,0.046734694,0.034370564,0
6.6007847e-06,7.739219e-06,5.1579514e-06,2.864505e-07,3.659748e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0251539e-05,1.4401635e-05,6.663142e-06,0
4.068619e-05,4.0630897e-05,4.075627e-05,2.0624437e-05,2.32394e-05,1.1205206e-05,1.3562517e-05,1.8126942e-05,7.726125e-06,1.7030945e-05,1.80114e-05,1.5632904e-05,5.283936e-05,5.722755e-05,4.9045095e-05,0
6.339737e-07,6.6717405e-07,5.91896e-07,4.2967577e-07,5.489622e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.201231e-07,8.843109e-07,7.646229e-07,0
0.0012865564,0.0012861114,0.0012871203,0.0015426792,0.0017403932,0.0008305035,0.00022547685,0.00029003108,0.0001429333,0.00036409398,0.00040408186,0.0003070749,0.0013358634,0.001156426,0.0014910146,0
1.0441919e-06,8.0060886e-07,1.3529052e-06,4.2967577e-07,5.489622e-07,0.0,3.3906292e-06,3.0211572e-06,3.8630624e-06,1.3808874e-06,7.831044e-07,2.233272e-06,1.1716045e-06,8.843109e-07,1.4200139e-06,0
5.5789682e-05,5.0438357e-05,6.257187e-05,0.00010527056,8.911487e-05,0.00016346418,0.00010171888,5.7401987e-05,0.00015838555,0.000104487146,6.186525e-05,0.00016526213,2.7767024e-05,2.1602453e-05,3.3097247e-05,0
0.008738693,0.008548434,0.008979824,0.0009683459,0.00078959065,0.0016122314,0.0009900638,0.0010694896,0.0008885043,0.0035672926,0.0034198167,0.0037775794,0.012842718,0.015045034,0.010938476,0
6.712662e-07,8.0060886e-07,5.0733945e-07,2.864505e-07,3.659748e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.372836e-07,1.2633013e-06,6.5539103e-07,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.005453106,0.0050561116,0.00595625,0.006111708,0.0064367647,0.0049408367,0.00826805,0.008580087,0.007869057,0.006931134,0.0071403454,0.006632818,0.004898361,0.0036193582,0.0060042557,0
