Total_disabled_population_Persons,Total_disabled_population_Males,Total_disabled_population_Females,Main_worker_Persons,Main_worker_Males,Main_worker_Females,Marginal_worker_Less_than_3_months_Persons,Marginal_worker_Less_than_3_months_Males,Marginal_worker_Less_than_3months_Females,Marginal_worker_3to6_months_Persons,Marginal_worker_3to6_months_Males,Marginal_worker_3to6_months_Females,Non_worker_Persons,Non_worker_Males,Non_worker_Females,cluster
1.4917028e-07,6.6717405e-08,2.5366973e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343209e-07,1.2633014e-07,3.2769552e-07,0
0.0057921326,0.005759113,0.005833981,0.0055168937,0.0051371884,0.0068846103,0.018367039,0.016296122,0.021015057,0.009005227,0.008037,0.010385831,0.0050612725,0.0053804005,0.0047853375,0
0.0008004477,0.00080894853,0.0007896739,3.9673396e-05,2.8546036e-05,7.9754696e-05,0.0013969393,0.0012990976,0.0015220465,0.0001983875,0.0001957761,0.00020211111,0.001167621,0.0014261409,0.0009440908,0
0.0031641626,0.0033313334,0.002952293,0.0044137724,0.0041485075,0.0053692707,0.010714388,0.009574047,0.012172509,0.0064584105,0.0057291915,0.0074982108,0.0019729233,0.0021193142,0.0018463457,0
0.0018189823,0.0016110919,0.0020824594,0.0010565727,0.00095354737,0.001427675,0.006238758,0.005407871,0.0073011876,0.0023378425,0.002101069,0.0026754597,0.0019120584,0.001827239,0.001985398,0
8.539998e-06,7.739219e-06,9.554893e-06,6.8748122e-06,6.5875465e-06,7.909557e-06,1.6953147e-05,1.5105786e-05,1.931531e-05,1.0586804e-05,1.0963461e-05,1.0049724e-05,8.669873e-06,7.706138e-06,9.50317e-06,0
0.000972441,0.00089281227,0.0010733613,0.0009517318,0.00085894286,0.0012859621,0.0032838245,0.0026586184,0.0040832567,0.0016009088,0.0013485057,0.0019608128,0.0008210604,0.00076884514,0.00086620846,0
0.00011303378,0.00011361974,0.000112291134,4.010307e-06,3.659748e-06,5.273038e-06,0.0002458206,0.0002326291,0.00026268823,3.406189e-05,3.210728e-05,3.6848985e-05,0.00016308733,0.00019770666,0.0001331536,0
0.0004239419,0.00042152056,0.00042701073,0.00068418705,0.000624353,0.0008997121,0.0014071112,0.0011812724,0.0016958843,0.0009528123,0.0008042482,0.0011646514,0.0002162196,0.00018797924,0.00024063775,0
0.00043434656,0.00035667123,0.000532791,0.00026224545,0.00022983218,0.0003789996,0.001627502,0.0012416956,0.002120821,0.00061265373,0.00051058404,0.0007581958,0.00044081616,0.0003824013,0.0004913248,0
1.118777e-06,1.000761e-06,1.2683487e-06,1.2890273e-06,1.0979244e-06,1.9773893e-06,3.3906292e-06,3.0211572e-06,3.8630624e-06,1.3808874e-06,1.5662088e-06,1.116636e-06,9.372836e-07,7.579808e-07,1.0923184e-06,0
0.0009957115,0.00095025596,0.0010533213,0.0011075608,0.0010426622,0.0013413291,0.0035974577,0.0030241783,0.0043304926,0.0017463623,0.0014691037,0.0021417078,0.0007645305,0.00071603915,0.00080645864,0
0.000120716046,0.000113419585,0.00012996346,8.879965e-06,5.855597e-06,1.9773892e-05,0.00026107844,0.00022356563,0.00030904496,4.050603e-05,3.6805905e-05,4.5782075e-05,0.00017181579,0.00019543272,0.00015139533,0
0.0004732054,0.00047222577,0.00047444695,0.0008241181,0.00077934336,0.000985399,0.0016342833,0.0012749283,0.0020937796,0.0011162173,0.00086767966,0.0014706096,0.00020772546,0.00016283954,0.00024653625,0
0.0004005222,0.0003634764,0.0004474734,0.00027398992,0.00025673132,0.00033615617,0.0016987053,0.0015196421,0.001927668,0.0005877977,0.000563052,0.00062308286,0.0003835833,0.00035662996,0.0004068886,0
1.2679474e-06,1.1341958e-06,1.4374618e-06,5.72901e-07,7.319496e-07,0.0,3.3906292e-06,6.0423145e-06,0.0,1.8411832e-06,1.5662088e-06,2.233272e-06,1.4059253e-06,1.1369712e-06,1.6384776e-06,0
0.00030870788,0.0003255142,0.0002874078,0.0003278426,0.000304857,0.00041063782,0.00096971996,0.0009244741,0.0010275745,0.0005132298,0.00047691056,0.0005650178,0.0002520121,0.00029030663,0.0002189006,0
6.858103e-05,7.298884e-05,6.299465e-05,4.1535322e-06,3.659748e-06,5.932168e-06,0.00014918769,0.0001691848,0.000123618,1.5650057e-05,1.9577608e-05,1.0049724e-05,9.8883414e-05,0.00012544582,7.591613e-05,0
0.00019078878,0.0002012864,0.00017748425,0.00028029183,0.00026350186,0.0003407701,0.0006662587,0.000595168,0.0007571602,0.0004156471,0.00037197457,0.0004779202,0.000109134955,0.000114328766,0.0001046441,0
4.8890557e-05,5.0972096e-05,4.6252448e-05,4.3110802e-05,3.751242e-05,6.327646e-05,0.00015427363,0.00016012133,0.00014679636,8.101206e-05,8.457527e-05,7.5931246e-05,4.3525106e-05,5.0279392e-05,3.7684986e-05,0
4.475108e-07,2.6686962e-07,6.764526e-07,2.864505e-07,1.829874e-07,6.5912974e-07,0.0,0.0,0.0,9.205916e-07,7.831044e-07,1.116636e-06,4.686418e-07,2.5266027e-07,6.5539103e-07,0
0.0012138732,0.0012974533,0.0011079449,0.0012121153,0.0011983846,0.0012615743,0.0037381689,0.0036646635,0.0038321577,0.0017799638,0.0017964414,0.0017564684,0.0010553227,0.0011863662,0.0009420154,0
8.409474e-05,9.367123e-05,7.195765e-05,2.864505e-06,2.7448111e-06,3.2956486e-06,0.0001729221,0.00016616365,0.00018156393,1.7951535e-05,1.8794504e-05,1.674954e-05,0.00012266698,0.00016549247,8.563776e-05,0
0.0007044939,0.000813552,0.0005662754,0.0010190477,0.001017593,0.0010242877,0.0023886983,0.0024501584,0.0023101112,0.0012810032,0.0013289282,0.0012126666,0.0004442724,0.00052111177,0.00037783294,0
0.0004240165,0.00038889574,0.000468528,0.00018862766,0.00017621687,0.00023333193,0.0011748531,0.0010453204,0.0013404826,0.00048008852,0.0004479357,0.00052593555,0.0004872117,0.00049875135,0.0004772339,0
1.2679474e-06,1.3343481e-06,1.183792e-06,1.5754778e-06,1.829874e-06,6.5912974e-07,1.6953146e-06,3.0211572e-06,0.0,9.205916e-07,7.831044e-07,1.116636e-06,1.1716045e-06,1.0106411e-06,1.3107821e-06,0
0.00033511102,0.0003542694,0.00031083,0.00017444836,0.00016596957,0.00020498935,0.0010866967,0.0010876165,0.0010855205,0.00044832812,0.00042444258,0.00048238673,0.0003604441,0.00044228177,0.00028968282,0
7.1527145e-05,7.258853e-05,7.018196e-05,2.1483788e-06,1.0979244e-06,5.932168e-06,0.00010510951,9.667703e-05,0.00011589187,1.426917e-05,1.252967e-05,1.674954e-05,0.0001060302,0.00013062535,8.476391e-05,0
0.00023829952,0.00025732903,0.00021418181,0.00015683165,0.00015023266,0.00018060155,0.00090529805,0.00092749525,0.0008769151,0.00039953674,0.0003774563,0.0004310215,0.0002280528,0.0002838638,0.0001797956,0
2.4911436e-05,2.4084982e-05,2.5958869e-05,1.5181877e-05,1.4456005e-05,1.7796503e-05,7.628916e-05,6.34443e-05,9.271349e-05,3.406189e-05,3.367349e-05,3.4615714e-05,2.5951038e-05,2.7539969e-05,2.4577164e-05,0
3.7292568e-07,2.6686962e-07,5.0733945e-07,2.864505e-07,1.829874e-07,6.5912974e-07,0.0,0.0,0.0,4.602958e-07,7.831044e-07,0.0,4.1006155e-07,2.5266027e-07,5.461592e-07,0
0.0001926534,0.00020215374,0.00018061286,9.495834e-05,8.948084e-05,0.00011468858,0.00060861796,0.000595168,0.00062581606,0.0002632892,0.0002529427,0.00027804237,0.00020924855,0.00025531318,0.00016941858,0
1.6632486e-05,1.6145612e-05,1.7249542e-05,1.4322525e-07,1.829874e-07,0.0,1.8648461e-05,1.5105786e-05,2.3178372e-05,4.602958e-07,7.831044e-07,0.0,2.5365236e-05,2.968758e-05,2.1627904e-05,0
0.00014779044,0.0001598549,0.00013250016,8.4073225e-05,7.905056e-05,0.00010216511,0.0005204616,0.0005135967,0.00052923954,0.00023613175,0.00022788337,0.0002478932,0.00014973104,0.00018987419,0.000115021125,0
2.800672e-05,2.595307e-05,3.060948e-05,1.0741894e-05,1.0247295e-05,1.2523465e-05,6.95079e-05,6.646546e-05,7.339818e-05,2.6236861e-05,2.349313e-05,3.0149171e-05,3.3859367e-05,3.5498768e-05,3.2441854e-05,0
2.237554e-07,2.0015221e-07,2.5366973e-07,0.0,0.0,0.0,0.0,0.0,0.0,4.602958e-07,7.831044e-07,0.0,2.9290112e-07,2.5266027e-07,3.2769552e-07,0
0.0010823795,0.0010650767,0.0011043089,0.0013504709,0.0012121085,0.0018488589,0.0034940436,0.002842909,0.0043266295,0.002109996,0.0017549369,0.0026162781,0.00075861387,0.00077794096,0.0007419026,0
0.00021514083,0.00020982623,0.00022187646,1.389285e-05,8.600408e-06,3.2956486e-05,0.00036110202,0.00033534845,0.00039403234,6.5362e-05,6.578077e-05,6.4764885e-05,0.00031147103,0.00036673638,0.00026368565,0
0.0006964387,0.0006968633,0.00069590064,0.0011675722,0.0010565693,0.0015674105,0.0024853314,0.0019426041,0.0031793,0.0017274901,0.0014416951,0.0021350079,0.0003107095,0.000276284,0.00034047564,0
0.00016755551,0.00015551827,0.00018281132,0.00016657097,0.00014492603,0.00024453714,0.0006408289,0.0005649564,0.00073784485,0.00031254085,0.00024276235,0.00041203867,0.00013315285,0.000131636,0.0001344644,0
3.2444534e-06,2.8688482e-06,3.7204895e-06,2.4348292e-06,2.0128614e-06,3.9547785e-06,6.7812584e-06,0.0,1.545225e-05,4.602958e-06,4.698626e-06,4.466544e-06,3.2804924e-06,3.2845833e-06,3.276955e-06,0
0.00069125503,0.0006715774,0.0007161942,0.0002977653,0.00026478278,0.00041657,0.0015885099,0.001498494,0.0017036104,0.0005431491,0.0005137165,0.00058511726,0.0008400404,0.00094330707,0.0007507504,0
0.00011072164,0.00011668874,0.00010315902,3.5806313e-06,2.7448111e-06,6.5912973e-06,8.3070416e-05,6.0423143e-05,0.0001120288,1.0126508e-05,9.397252e-06,1.1166359e-05,0.00016830098,0.00021501388,0.00012791048,0
0.00028920386,0.00030870142,0.00026449296,0.00019765085,0.00017786375,0.00026892492,0.0007069462,0.0006888238,0.0007301188,0.0003295718,0.00030932622,0.00035844016,0.0003070775,0.00038303295,0.00024140236,0
0.00029073286,0.00024552003,0.00034803487,9.6104144e-05,8.3625244e-05,0.00014105377,0.0007967979,0.0007462258,0.00086146285,0.00020345075,0.00019499299,0.00021551075,0.0003639589,0.00034450227,0.00038078218,0
5.966811e-07,6.6717405e-07,5.0733945e-07,4.2967577e-07,5.489622e-07,0.0,1.6953146e-06,3.0211572e-06,0.0,0.0,0.0,0.0,7.0296267e-07,7.579808e-07,6.5539103e-07,0
0.005320344,0.0052682064,0.0053864233,0.004974929,0.0045706593,0.006431129,0.018177163,0.016078599,0.020860536,0.008768175,0.007750384,0.010219453,0.0045785718,0.0048973137,0.0043029697,0
0.0007243336,0.0007314229,0.00071534864,3.6379213e-05,2.5618237e-05,7.514079e-05,0.0013952439,0.0012960765,0.0015220465,0.00019148305,0.00018951125,0.00019429465,0.0010503434,0.0012825035,0.00084960525,0
0.0028582888,0.0030010154,0.0026773994,0.0039227963,0.0036352277,0.004958633,0.010568592,0.0094078835,0.012052754,0.0062609436,0.0054903445,0.007359748,0.0017234301,0.0018936887,0.0015762154,0
0.0017295175,0.0015282956,0.001984543,0.0010093084,0.0009037748,0.0013894455,0.006196375,0.005359533,0.00726642,0.0023051614,0.0020595645,0.0026553604,0.0017964797,0.0017135419,0.0018681921,0
8.204365e-06,7.4723494e-06,9.132111e-06,6.4451365e-06,6.038584e-06,7.909557e-06,1.6953147e-05,1.5105786e-05,1.931531e-05,1.0586804e-05,1.0963461e-05,1.0049724e-05,8.318391e-06,7.579808e-06,8.95701e-06,0
0.0009002426,0.0008200236,0.0010019109,0.0008659399,0.0007727558,0.0012015935,0.0032516136,0.0026284067,0.004048489,0.0015521174,0.001290556,0.0019250804,0.0007500612,0.00070113223,0.00079236773,0
0.000102144346,0.000102077625,0.0001022289,3.2941807e-06,2.7448111e-06,5.273038e-06,0.0002458206,0.0002326291,0.00026268823,3.31413e-05,3.1324176e-05,3.573235e-05,0.00014639198,0.00017660952,0.00012026425,0
0.00037971293,0.0003750185,0.00038566254,0.0006079912,0.0005474983,0.0008258896,0.0013850721,0.0011601243,0.0016727059,0.00091276655,0.0007564788,0.0011356188,0.00018376615,0.00016157623,0.00020295275,0
0.00041734113,0.0003419934,0.0005128356,0.00025350868,0.00022159774,0.00036845353,0.0016173301,0.0012326321,0.002109232,0.0006048287,0.0005011868,0.00075261266,0.00041902432,0.00036218847,0.00046816765,0
1.0441919e-06,9.3404367e-07,1.183792e-06,1.145802e-06,9.14937e-07,1.9773893e-06,3.3906292e-06,3.0211572e-06,3.8630624e-06,1.3808874e-06,1.5662088e-06,1.116636e-06,8.787033e-07,7.579808e-07,9.830866e-07,0
0.0008927468,0.0008441753,0.0009543055,0.00096061174,0.00088199927,0.0012437778,0.003561856,0.0029879245,0.004295725,0.0017099989,0.0014260331,0.0021149085,0.00066875183,0.0006345562,0.0006983191,0
0.00010318854,9.667352e-05,0.00011144557,7.5909384e-06,4.94066e-06,1.7137374e-05,0.00026107844,0.00022356563,0.00030904496,3.7744256e-05,3.4456592e-05,4.2432166e-05,0.00014516179,0.00016473449,0.00012823817,0
0.000408913,0.0004021058,0.00041754037,0.0006903457,0.00063240447,0.00089905295,0.0016105489,0.0012568014,0.0020628753,0.0010922819,0.00083870476,0.0014538601,0.00016531338,0.00013694186,0.00018984494,0
0.00037945187,0.00034439523,0.00042388213,0.00026224545,0.00024410519,0.00032758748,0.0016868381,0.0015015152,0.001923805,0.0005781315,0.0005513055,0.00061638304,0.0003569293,0.00033186926,0.00037859756,0
1.1933622e-06,1.000761e-06,1.4374618e-06,4.2967577e-07,5.489622e-07,0.0,3.3906292e-06,6.0423145e-06,0.0,1.8411832e-06,1.5662088e-06,2.233272e-06,1.3473451e-06,1.0106411e-06,1.6384776e-06,0
0.0002814843,0.00029775978,0.00026085705,0.00029934078,0.00027265123,0.00039547784,0.0009595481,0.0009184318,0.0010121223,0.0005021827,0.000465164,0.0005549681,0.00022266342,0.00026213503,0.00018853415,0
6.276339e-05,6.851877e-05,5.5469114e-05,4.010307e-06,3.4767606e-06,5.932168e-06,0.00014918769,0.0001691848,0.000123618,1.5650057e-05,1.9577608e-05,1.0049724e-05,8.980348e-05,0.00011710803,6.6194494e-05,0
0.00017217979,0.00018147133,0.00016040383,0.00025350868,0.00023330894,0.00032626922,0.0006577821,0.0005891257,0.000745571,0.00040598089,0.0003610111,0.00047010375,9.238101e-05,9.967447e-05,8.607469e-05,0
4.6093613e-05,4.7502792e-05,4.4307646e-05,4.1535324e-05,3.5682544e-05,6.261733e-05,0.00015257832,0.00016012133,0.0001429333,7.963117e-05,8.379217e-05,7.369797e-05,4.001029e-05,4.5099856e-05,3.560958e-05,0
4.475108e-07,2.6686962e-07,6.764526e-07,2.864505e-07,1.829874e-07,6.5912974e-07,0.0,0.0,0.0,9.205916e-07,7.831044e-07,1.116636e-06,4.686418e-07,2.5266027e-07,6.5539103e-07,0
0.001134701,0.0012102537,0.0010389467,0.0011084202,0.001089141,0.0011778648,0.0037042624,0.0036193463,0.0038128423,0.0017422197,0.0017424072,0.0017419521,0.0009793441,0.0011072836,0.0008687208,0
7.887378e-05,8.78001e-05,6.756071e-05,2.864505e-06,2.7448111e-06,3.2956486e-06,0.00017122678,0.00016314248,0.00018156393,1.7951535e-05,1.8794504e-05,1.674954e-05,0.00011452434,0.00015450174,7.99577e-05,0
0.00065373874,0.0007533062,0.0005275485,0.00092423253,0.00091896276,0.00094321463,0.0023615733,0.0024169257,0.0022907958,0.0012474016,0.0012819419,0.0011981505,0.00040853847,0.00048409705,0.00034320643,0
0.00040085783,0.00036781305,0.00044273824,0.00017974769,0.0001656036,0.00023069541,0.0011697671,0.0010362569,0.0013404826,0.00047594585,0.00044088776,0.00052593555,0.0004551683,0.00046767414,0.00044435513,0
1.2306548e-06,1.3343481e-06,1.0992355e-06,1.5754778e-06,1.829874e-06,6.5912974e-07,1.6953146e-06,3.0211572e-06,0.0,9.205916e-07,7.831044e-07,1.116636e-06,1.1130242e-06,1.0106411e-06,1.2015502e-06,0
0.0003030767,0.000320844,0.0002805587,0.0001553994,0.00014547499,0.00019114763,0.0010646576,0.0010664684,0.0010623421,0.00044096337,0.00041739462,0.0004745703,0.0003196137,0.00039516063,0.00025429172,0
6.429239e-05,6.511618e-05,6.324832e-05,1.8619282e-06,1.0979244e-06,4.613908e-06,0.00010510951,9.667703e-05,0.00011589187,1.3348578e-05,1.0963461e-05,1.674954e-05,9.489996e-05,0.00011672904,7.602536e-05,0
0.00021570022,0.0002334442,0.00019321177,0.00013907172,0.000130836,0.00016873721,0.00088495424,0.0009063471,0.0008575998,0.0003935529,0.00037197457,0.00042432168,0.00020128164,0.00025379722,0.00015587383,0
2.2748467e-05,2.2016742e-05,2.3675842e-05,1.41793e-05,1.3358081e-05,1.7137374e-05,7.4593845e-05,6.34443e-05,8.885043e-05,3.3601595e-05,3.367349e-05,3.349908e-05,2.3080607e-05,2.4381716e-05,2.1955599e-05,0
3.356331e-07,2.6686962e-07,4.227829e-07,2.864505e-07,1.829874e-07,6.5912974e-07,0.0,0.0,0.0,4.602958e-07,7.831044e-07,0.0,3.5148133e-07,2.5266027e-07,4.3692737e-07,0
0.0001776618,0.0001847405,0.00016869037,8.937256e-05,8.3625244e-05,0.00011007467,0.00059844606,0.000577041,0.00062581606,0.00025776564,0.00024511167,0.00027580908,0.00018903837,0.00022840487,0.00015499997,0
1.4991612e-05,1.46111115e-05,1.5473854e-05,1.4322525e-07,1.829874e-07,0.0,1.8648461e-05,1.5105786e-05,2.3178372e-05,4.602958e-07,7.831044e-07,0.0,2.2787706e-05,2.6781987e-05,1.9334035e-05,0
0.00013712478,0.00014724532,0.00012429817,7.949001e-05,7.429289e-05,9.821033e-05,0.00051198504,0.00049849093,0.00052923954,0.0002310685,0.00022083543,0.0002456599,0.00013578896,0.000171051,0.00010529949,0
2.5358946e-05,2.2683917e-05,2.8749237e-05,9.739317e-06,9.14937e-06,1.1864336e-05,6.781259e-05,6.34443e-05,7.339818e-05,2.5776564e-05,2.2710026e-05,3.0149171e-05,3.0227395e-05,3.0319232e-05,3.0147987e-05,0
1.8646284e-07,2.0015221e-07,1.6911315e-07,0.0,0.0,0.0,0.0,0.0,0.0,4.602958e-07,7.831044e-07,0.0,2.343209e-07,2.5266027e-07,2.1846368e-07,0
0.0009790045,0.0009627321,0.0009996279,0.0012166986,0.0010798087,0.0017097825,0.0034567467,0.0027945703,0.004303451,0.002029444,0.0016633137,0.0025515133,0.00066248374,0.0006922891,0.00063671236,0
0.00019612162,0.00019081177,0.00020285122,1.3176723e-05,7.868459e-06,3.2297357e-05,0.00036110202,0.00033534845,0.00039403234,6.306053e-05,6.421456e-05,6.1414976e-05,0.00028218093,0.00033149027,0.00023954542,0
0.0006234199,0.0006241413,0.00062250555,0.0010458308,0.0009359806,0.0014415167,0.0024531204,0.0018972867,0.0031638478,0.001655684,0.0013594691,0.0020780596,0.00025605416,0.00023699533,0.00027253345,0
0.00015625586,0.00014497692,0.00017055061,0.0001553994,0.00013412976,0.00023201367,0.000635743,0.00056193525,0.0007301188,0.0003060967,0.00023493131,0.00040757214,0.00012096816,0.00012051895,0.00012135657,0
3.207161e-06,2.802131e-06,3.7204895e-06,2.291604e-06,1.829874e-06,3.9547785e-06,6.7812584e-06,0.0,1.545225e-05,4.602958e-06,4.698626e-06,4.466544e-06,3.2804924e-06,3.2845833e-06,3.276955e-06,0
0.0006514266,0.0006276773,0.000681526,0.000279146,0.00024520312,0.00040141,0.0015800332,0.0014864093,0.0016997474,0.0005334828,0.0005004037,0.0005806507,0.00078661524,0.00087635213,0.00070902385,0
0.000101957885,0.0001058138,9.707095e-05,3.4374061e-06,2.5618237e-06,6.5912973e-06,8.3070416e-05,6.0423143e-05,0.0001120288,1.0126508e-05,9.397252e-06,1.1166359e-05,0.0001545932,0.0001945484,0.00012004579,0
0.0002674996,0.00028428284,0.00024622877,0.00018232575,0.00016194386,0.00025574234,0.0007035556,0.0006827815,0.0007301188,0.00032220705,0.00029992897,0.0003539736,0.00028030635,0.00034955546,0.00022042985,0
0.0002814097,0.0002369135,0.00033780353,9.295319e-05,8.0148486e-05,0.00013907638,0.00079171197,0.0007401835,0.0008575998,0.00020114926,0.00019107746,0.00021551075,0.00035107127,0.00033149027,0.00036800207,0
5.593885e-07,6.6717405e-07,4.227829e-07,4.2967577e-07,5.489622e-07,0.0,1.6953146e-06,3.0211572e-06,0.0,0.0,0.0,0.0,6.4438245e-07,7.579808e-07,5.461592e-07,0
0.00047178828,0.00049090665,0.00044755798,0.0005419644,0.000566529,0.00045348125,0.00018987524,0.00021752331,0.00015452248,0.00023705234,0.0002866162,0.00016637876,0.00048270103,0.00048308642,0.0004823678,0
7.6114135e-05,7.752562e-05,7.432523e-05,3.2941807e-06,2.9277985e-06,4.613908e-06,1.6953146e-06,3.0211572e-06,0.0,6.904437e-06,6.264835e-06,7.816452e-06,0.0001172776,0.00014363736,9.448554e-05,0
0.00030587363,0.00033031785,0.00027489345,0.00049097615,0.0005132797,0.00041063782,0.00014579706,0.00016616365,0.00011975493,0.0001974669,0.00023884683,0.00013846286,0.00024949317,0.00022562561,0.00027013035,0
8.946487e-05,8.2796294e-05,9.791652e-05,4.7264333e-05,4.9772574e-05,3.8229526e-05,4.2382868e-05,4.8338516e-05,3.476756e-05,3.2681e-05,4.1504532e-05,2.0099447e-05,0.000115578776,0.00011369712,0.00011720576,0
3.356331e-07,2.6686962e-07,4.227829e-07,4.2967577e-07,5.489622e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5148133e-07,1.2633014e-07,5.461592e-07,0
7.219841e-05,7.278869e-05,7.145031e-05,8.579193e-05,8.6187065e-05,8.436861e-05,3.2210977e-05,3.0211571e-05,3.476756e-05,4.8791357e-05,5.7949725e-05,3.573235e-05,7.099923e-05,6.771295e-05,7.3840725e-05,0
1.088943e-05,1.1542111e-05,1.0062233e-05,7.1612624e-07,9.14937e-07,0.0,0.0,0.0,0.0,9.205916e-07,7.831044e-07,1.116636e-06,1.6695363e-05,2.1097132e-05,1.2889357e-05,0
4.4228986e-05,4.650203e-05,4.134817e-05,7.6195836e-05,7.685471e-05,7.382253e-05,2.203909e-05,2.11481e-05,2.3178372e-05,4.0045736e-05,4.7769365e-05,2.9032535e-05,3.245344e-05,2.6402997e-05,3.7684986e-05,0
1.7005412e-05,1.4677828e-05,1.9955352e-05,8.736741e-06,8.234433e-06,1.0546076e-05,1.0171888e-05,9.063471e-06,1.1589186e-05,7.825029e-06,9.397252e-06,5.5831797e-06,2.1791842e-05,2.0212821e-05,2.315715e-05,0
7.458514e-08,6.6717405e-08,8.4556575e-08,1.4322525e-07,1.829874e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8580223e-08,0.0,1.0923184e-07,0
0.00010296478,0.00010608067,9.901575e-05,0.00014694911,0.00016066294,9.75512e-05,3.5601606e-05,3.6253885e-05,3.476756e-05,3.636337e-05,4.307074e-05,2.6799264e-05,9.577866e-05,8.148293e-05,0.00010813952,0
1.7527507e-05,1.6746068e-05,1.851789e-05,1.2890273e-06,9.14937e-07,2.636519e-06,0.0,0.0,0.0,2.7617748e-06,2.349313e-06,3.349908e-06,2.6654001e-05,3.0698222e-05,2.315715e-05,0
6.429239e-05,7.011999e-05,5.6906578e-05,0.00013377238,0.00014693888,8.634599e-05,2.3734405e-05,1.8126942e-05,3.09045e-05,2.3935381e-05,2.8974862e-05,1.674954e-05,4.241208e-05,2.5897676e-05,5.6691322e-05,0
2.1070302e-05,1.9081177e-05,2.3591285e-05,1.1744471e-05,1.2626131e-05,8.568687e-06,1.1867202e-05,1.8126942e-05,3.8630624e-06,9.666212e-06,1.1746565e-05,6.699816e-06,2.6654001e-05,2.4760706e-05,2.8291046e-05,0
7.458514e-08,1.3343481e-07,0.0,1.4322525e-07,1.829874e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8580223e-08,1.2633014e-07,0.0,0
2.7223576e-05,2.775444e-05,2.6550766e-05,2.8501825e-05,3.2205782e-05,1.5159984e-05,1.0171888e-05,6.0423145e-06,1.545225e-05,1.1047099e-05,1.1746565e-05,1.0049724e-05,2.9348692e-05,2.8171618e-05,3.0366451e-05,0
5.8176406e-06,4.470066e-06,7.5255352e-06,1.4322525e-07,1.829874e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.079934e-06,8.337788e-06,9.721633e-06,0
1.8608991e-05,1.9815068e-05,1.7080429e-05,2.6783122e-05,3.0192921e-05,1.4500854e-05,8.476573e-06,6.0423145e-06,1.1589186e-05,9.666212e-06,1.0963461e-05,7.816452e-06,1.6753944e-05,1.4654295e-05,1.8569412e-05,0
2.7969427e-06,3.469305e-06,1.9448014e-06,1.5754778e-06,1.829874e-06,6.5912974e-07,1.6953146e-06,0.0,3.8630624e-06,1.3808874e-06,7.831044e-07,2.233272e-06,3.5148132e-06,5.1795355e-06,2.0754048e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.9172125e-05,8.7199645e-05,6.899817e-05,0.000103695085,0.00010924348,8.370948e-05,3.3906294e-05,4.5317356e-05,1.931531e-05,3.7744256e-05,5.40342e-05,1.4516268e-05,7.597855e-05,7.908266e-05,7.329456e-05,0
5.22096e-06,5.8711316e-06,4.396942e-06,0.0,0.0,0.0,1.6953146e-06,3.0211572e-06,0.0,0.0,0.0,0.0,8.142651e-06,1.0990721e-05,5.6800554e-06,0
5.0755185e-05,6.0245817e-05,3.8726914e-05,9.4815114e-05,9.863021e-05,8.1072954e-05,2.7125034e-05,3.323273e-05,1.931531e-05,3.3601595e-05,4.698626e-05,1.4516268e-05,3.5733934e-05,3.7014728e-05,3.4626493e-05,0
2.3158686e-05,2.10827e-05,2.5789755e-05,8.879965e-06,1.0613269e-05,2.636519e-06,5.085944e-06,9.063471e-06,0.0,4.1426624e-06,7.047939e-06,0.0,3.2043383e-05,3.1077212e-05,3.2878783e-05,0
3.729257e-08,0.0,8.4556575e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8580223e-08,0.0,1.0923184e-07,0
3.2034317e-05,3.342542e-05,3.0271254e-05,1.9048959e-05,2.049459e-05,1.38417245e-05,2.203909e-05,2.11481e-05,2.3178372e-05,7.364733e-06,7.047939e-06,7.816452e-06,4.0830415e-05,4.712114e-05,3.5391116e-05,0
7.2347584e-06,7.4723494e-06,6.9336393e-06,2.864505e-07,0.0,1.3182595e-06,0.0,0.0,0.0,9.205916e-07,1.5662088e-06,0.0,1.11302425e-05,1.3896314e-05,8.738547e-06,0
2.2599297e-05,2.388483e-05,2.0970032e-05,1.775993e-05,1.9396664e-05,1.1864336e-05,2.0343776e-05,2.11481e-05,1.931531e-05,5.9838453e-06,5.4817306e-06,6.699816e-06,2.6771162e-05,3.006657e-05,2.3921773e-05,0
2.162969e-06,2.0682394e-06,2.2830277e-06,1.0025767e-06,1.0979244e-06,6.5912974e-07,1.6953146e-06,0.0,3.8630624e-06,4.602958e-07,0.0,1.116636e-06,2.8704308e-06,3.1582533e-06,2.6215641e-06,0
3.729257e-08,0.0,8.4556575e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8580223e-08,0.0,1.0923184e-07,0
1.4991612e-05,1.7413242e-05,1.1922478e-05,5.585785e-06,5.855597e-06,4.613908e-06,1.0171888e-05,1.8126942e-05,0.0,5.5235496e-06,7.831044e-06,2.233272e-06,2.0210176e-05,2.6908318e-05,1.4418602e-05,0
